word,x,y
expectantly,-3.3374858,2.3370068
expectations,0.15244286,-4.3801665
expected,0.43113625,-0.3059966
expecting,0.6975623,0.46041393
expecto,0.43806055,4.2844305
expects,0.5809533,-3.4741821
expel,0.036913093,-1.5903593
expelled,-0.044068374,-1.3383683
expelliarmus,-0.9037484,0.67156285
expensive,-3.1055727,-1.4048004
experience,1.6718478,-2.7995143
experienced,0.939941,1.1008399
experiences,0.097832695,0.6100943
experiencing,0.8861665,-0.32236883
experimental,0.5231125,-3.1180463
experiments,1.8324932,-1.8238279
expert,2.3803754,0.47671673
experts,2.2923594,-1.3051991
explain,0.64530087,-0.8086872
explained,0.3012699,-0.43830296
explaining,-0.61452466,-0.2607571
explains,-0.70965326,-2.5385225
explanation,-0.06194496,-0.8835977
explanations,1.2508917,-1.2908492
explode,-0.35385987,-4.131404
exploded,-1.750749,0.20009083
exploding,-2.1891146,0.73058516
explore,0.3260462,-3.4542065
explosion,-4.276586,1.9043611
explosions,-3.3903687,0.96801466
exposed,-2.1987324,3.0290203
express,-1.0312332,-0.13343543
expressed,1.1967957,-0.9267974
expression,1.348943,1.0835481
expressionless,-0.27015957,1.2167575
expressions,-0.6149103,-0.38895014
expulsion,1.7730339,-1.0091727
extend,3.4175012,-2.1980505
extendable,-0.3820952,-0.8121766
extended,2.1020052,-2.6561084
extending,0.1988028,2.7985399
extent,3.06802,-0.6866319
extinguished,-1.3465483,0.48160842
extinguishing,-0.6149346,4.5377874
extra,0.21490778,-1.4620707
extract,3.4320018,0.062413726
extracted,1.3254173,2.3215845
extracting,1.042335,2.1381373
extraordinarily,2.1820235,-1.6220504
extraordinary,1.2444066,-0.01169527
extreme,1.844468,-0.19894797
extremely,-0.0631526,-0.010436737
eye,0.49583,0.63920933
eyeball,-4.1806602,1.9838887
eyebrow,3.0245788,1.3608122
eyebrows,0.46375293,1.0198308
eyed,3.0842137,-1.37578
eyeing,0.35319543,-0.22246525
eyelashes,0.057888202,3.0267
eyelids,1.7771547,1.5992837
eyes,-0.1336461,1.4484591
eyewitnesses,2.0037377,-1.7150677
fabulous,-1.2317247,-2.6308727
face,0.04851937,1.4702536
faced,-0.38693845,0.82723475
facedown,-0.84402865,2.0853133
faceless,2.7692952,0.4653802
faces,-0.238781,0.613237
facetoface,2.264895,-0.44919205
facing,-1.1676651,0.9078998
fact,0.5712882,-0.33424738
facts,0.420318,-1.5996976
fade,-3.5884154,-0.5315397
faded,0.7554569,4.154536
fading,-0.8942836,0.7810631
fail,0.12882316,-0.67007166
failed,1.188589,-2.7672944
failing,-3.7241726,0.5030131
faint,0.017308181,0.3381259
fainted,0.22252914,2.2434685
fainter,-2.8468072,4.0055804
faintest,1.5708474,1.021581
fainting,1.7514049,2.5258446
faintly,-0.5369126,-0.15491432
fair,0.6818917,-0.92002136
fairies,-2.152554,2.1362772
fairly,-1.3689296,-1.5036999
fairy,3.3713357,-1.5131845
faith,-0.50587624,-1.2218449
faithful,1.7089981,-0.6421493
fake,0.7927277,-0.7439976
faked,2.9134452,1.5153053
faking,-1.4239658,-2.2394428
fall,-2.7217155,-1.3399332
fallen,1.3152903,1.2748563
falling,-1.271352,1.638629
false,0.97261244,-0.75496906
falsely,-0.95850015,0.3737738
faltered,-0.5641491,-0.61515504
fame,2.1676197,0.80396026
familiar,0.25443307,0.421096
families,0.55563456,-0.69736814
family,1.1795946,-0.7610566
famous,0.73922545,-1.6332695
fan,-1.3682821,3.1575372
fancied,-0.28981635,-2.946266
fancies,-0.7803779,-0.65993375
fancy,2.2918808,-2.1891994
fang,-2.4305618,0.6847642
fanged,0.18120225,2.513415
fangs,0.7639791,4.631631
fantastic,1.7066276,-3.370002
far,-0.23166442,0.06901681
farewell,2.2156403,2.1150286
farfetched,2.5656524,2.0839496
farther,-1.6074415,1.0076027
farthest,2.519928,3.6905317
fascinated,-0.5042712,-0.21044146
fascinating,1.5347914,-2.047565
fashion,0.6280243,-0.03007286
fast,-0.69544595,1.0419542
fastened,-2.5282137,3.324723
fastening,-2.0160096,3.9640121
faster,1.8565892,3.2761896
fastest,-1.2951124,-0.6462059
fat,-1.6071604,3.9235048
fatal,-4.121955,-0.9626218
fate,-2.4163952,2.1151805
father,0.71607655,-0.25252175
fatherly,2.2925487,2.4319391
fathers,3.4128091,1.7062593
fault,0.51699334,-0.88604873
faults,2.05452,-2.6466548
favor,0.6282637,-1.0396248
favorite,1.4647038,-1.2336243
favorites,0.4431034,-2.076902
favors,3.0784578,-0.51844656
fawkes,-2.1562436,3.1065087
fear,0.84872156,0.49110827
feared,1.0418516,-0.651975
fearful,3.645464,1.2679662
fearfully,-1.114543,-2.3093994
fears,1.6126102,-0.49015132
feast,-1.8058804,-2.137542
feat,2.5420089,-1.3336958
feather,2.0371103,0.9773694
feathers,-1.6911619,1.785421
feathery,-0.5340313,2.5641394
feature,0.01542746,1.0629876
features,0.20928031,0.99481344
february,-1.1932096,-1.2050112
fed,4.4054446,0.13030078
feeble,0.04714582,0.44020945
feebly,1.3811214,1.9427342
feed,-0.8374233,-2.7034614
feeding,3.1264637,1.6638361
feelin,0.1191499,-3.3521173
feeling,0.3700326,0.4491081
feelings,3.6956913,1.0598794
feels,0.9745267,-3.1939328
feet,-0.75180197,1.1922266
feint,0.52298856,-1.5069017
felicis,-1.5436717,-4.3962955
felix,-1.5143838,-4.2861247
fell,-0.74289453,1.4967036
fellow,2.5015926,-1.052387
fellows,-1.221359,2.8483784
female,-3.54804,-0.3211892
fence,-2.530488,0.5926262
fenrir,0.7216925,1.0435528
fer,0.28424537,-2.3448074
ferocious,0.7069196,2.482015
ferociously,1.7620246,3.9006422
ferret,1.7032322,2.612546
fervently,0.04735344,-0.41757292
festive,-0.4135254,-2.536531
fetch,-0.20285589,-0.9564637
feverish,-3.8654158,2.3981574
feverishly,-0.29217216,0.77585167
few,-0.592997,0.50030977
fewer,1.7974964,0.30747846
fiasco,1.8953922,-1.6787167
fiddling,2.4454217,-0.14607084
fidelius,-0.7273369,-1.809524
fidgeted,-0.412769,0.56918466
fidgeting,1.3080049,0.31232005
field,-1.7360036,0.24606168
fields,2.5729253,2.867297
fierce,0.38034895,1.1240531
fiercely,0.3270073,0.062103126
fiery,0.35230315,3.2603574
fifteen,-1.0911542,-0.7977596
fifth,-0.498974,-0.92783386
fifty,-1.2070588,-0.9941957
figg,-0.35745993,-0.0055211163
fight,0.52134025,-0.08443303
fighters,-2.7812157,1.1357564
fighting,0.15289444,0.049964484
figure,-0.9510092,1.411579
figures,-1.8027914,1.0226336
filch,-0.44447747,0.2597837
file,-2.0873413,1.1349331
filed,-2.252505,1.0549333
filibuster,-2.4042733,-0.92080027
filing,-0.86948824,0.6659121
fill,-3.815744,-0.57893056
filled,0.39953017,2.0919294
filling,-0.7905781,0.40779775
film,-1.6876743,3.734817
filth,-2.0070088,-0.49183983
filthy,0.18772766,1.4249063
final,-0.91350394,-1.428145
finally,-0.38479742,0.3352823
finchfletchley,-0.5766266,0.73623735
find,0.34266987,-0.45151827
finding,0.36562458,-1.2556763
finds,0.32775694,-1.396543
fine,-0.46083614,-0.20988564
finer,-2.0721047,-1.3252292
finest,2.2808344,0.81762815
finger,-0.120564595,1.5204304
fingernails,-1.0490211,-0.4927816
fingers,-0.27013114,1.7125318
fingertips,1.8810525,2.6688306
finish,0.5796101,-1.0023384
finished,0.15242378,-0.2213828
finishing,-1.0082071,0.5250235
finnigan,-0.95950377,-0.36552542
fire,-0.5684195,1.7514237
firebolt,-1.2575223,-1.6197708
fired,2.5389166,3.2671587
firelight,0.25659886,1.3855976
firenze,1.1378324,-0.13602018
fireplace,-1.5787395,1.8741269
fireplaces,-2.4979103,1.7433124
fires,-0.53809136,-1.4923326
fireside,-2.7101746,0.7195834
firewhisky,1.6122161,-1.7842823
firework,-1.3330691,-0.26164067
fireworks,-2.532692,-0.47087198
firing,-3.1292057,2.9710662
firm,0.37946904,-4.024147
firmly,-0.08712228,0.19101648
firs,0.011068789,-2.0799174
first,-0.106929295,-0.6844286
firstly,2.0009763,-0.4630038
firstyear,-1.7581173,-0.3483127
fish,-2.2762663,2.491618
fishy,-1.1930405,-3.9053574
fist,-0.31536648,2.2167413
fistful,-0.59578025,3.128735
fists,0.7107122,1.9676393
fit,-0.47844192,-0.7295769
fits,2.325877,-1.0743815
fitted,3.917125,-0.34518608
five,-1.2308495,-0.61973894
fix,0.63054496,-1.4638902
fixed,0.9566451,2.5572767
fixedly,0.6355866,1.0873139
fixing,3.0712245,0.35448834
fizzing,0.9178433,2.2469335
flag,-1.2505926,2.6105838
flagged,-3.2727275,0.15832923
flagon,-3.2091956,3.4700267
flags,-1.943819,-1.0609523
flailed,-3.9577644,2.3254492
flailing,1.3321596,1.1779101
flame,1.1713501,0.6569506
flamel,3.727061,-2.4971344
flames,-0.45272836,2.1799262
flaming,-0.8369543,2.7630024
flanked,-2.2230968,0.8298017
flanking,-3.6444001,1.3008692
flap,1.1700748,3.3931394
flapped,-0.9451068,1.9834851
flapping,0.03444164,1.0990521
flared,-0.20952672,3.8898022
flaring,-0.9788953,-2.223983
flash,-0.6104279,3.0746658
flashed,-1.2199451,2.397415
flashes,1.8069166,-1.5083975
flashing,-0.9343912,0.9027293
flask,1.4564081,3.4643114
flat,-0.8573378,1.639493
flatly,0.19006813,-0.1710313
flatten,0.17365512,3.6704617
flattened,-3.2167995,-0.80937374
flattening,0.49813628,1.0983573
flattering,1.1280234,0.2974388
flavor,1.1074874,2.130574
flaw,3.7348936,0.82667786
flecked,-0.5829995,3.465549
flecks,-1.4252998,2.237005
fled,-3.0217443,-1.8340588
flee,1.9490038,0.65874547
fleeing,-0.86748356,0.5039955
fleet,-2.6212034,1.8284024
fleeting,-0.43057814,-0.61440295
fleetingly,1.2833898,2.1220918
flesh,-3.657649,-2.474673
fleshcolored,-0.04340732,2.8274844
fletcher,0.84971935,-0.7184238
fleur,-1.1758169,-0.27412996
flew,-1.359515,2.284994
flexing,-1.0349367,2.292567
flick,1.1879144,3.041751
flicked,1.2219071,2.0664296
flicker,2.7349706,2.1059308
flickered,-0.35994712,1.2503436
flickering,-0.31174526,1.848423
flicking,-0.69968987,1.7828906
flies,2.1371567,-2.1392689
flight,-1.6845808,0.5459338
flights,-1.9685274,0.89412874
flinched,-1.652457,-3.4382722
flinging,-3.4305284,1.4602134
flint,-2.1012795,-0.38684875
flipped,-1.5052361,3.7885551
flitted,-2.969917,-1.8123986
flitwick,-0.21948318,-0.5106776
float,2.35672,1.7507386
floated,-1.4449075,1.6586325
floating,-2.1721656,3.1019115
flobberworm,0.57597303,-1.7066405
flobberworms,-0.2839165,-2.2742176
flock,-2.3361814,1.721184
floo,0.29316998,-0.43575722
flood,0.39412045,2.7071435
flooded,-2.1694806,2.235986
flooding,-0.33418444,4.456805
floor,-1.1456931,1.648233
floorboard,-1.1760516,1.3292817
floors,-2.0075498,0.4210686
flopped,-1.67532,3.6770554
flopping,-1.74404,1.9865963
florean,-0.15506057,-1.1137701
flourish,3.504873,3.0762773
flourishing,2.2300284,-1.8356676
flow,-1.1998752,-0.150626
flower,-2.6466312,1.5087289
flowered,-0.7547293,2.400641
flowers,-0.45032114,0.13981211
flowery,-0.928651,2.292349
flown,-1.657636,2.5307145
fluffy,0.03063849,-3.8437078
fluid,-1.1747072,2.9164095
flung,-3.3812392,0.91396636
flurry,0.49989125,3.8395588
flush,2.063442,1.1905541
flushed,0.7091759,1.3429426
flustered,3.3872323,0.9892041
flute,-3.7303543,-0.03160243
flutter,-1.3177862,-0.496996
fluttered,-1.077793,1.2583749
fluttering,-0.11946675,1.0108958
fly,-0.50399536,0.038302355
flying,-1.4408942,2.2151418
foam,0.8650642,2.8605242
focus,0.71147966,0.94189084
focused,-1.7008812,-0.47163224
focusing,1.1675384,2.7476783
foeglass,1.3044887,2.945763
fog,1.5923662,2.4009805
foggy,0.2779966,2.6395748
folded,-0.84339434,1.9025961
folding,-0.06795419,-4.0765305
folds,-2.2426474,3.6013265
folk,0.7622448,-1.8594524
follow,-0.10037894,-0.1907644
followed,-0.70249206,0.35814658
followers,0.17160298,-1.3011094
following,-0.5943575,-0.46108338
follows,-1.0719968,-2.0235097
fond,0.6817442,0.1542167
fondly,-1.7372655,0.58879715
food,-0.91277957,-0.25599664
fool,3.5253408,0.01759985
fooled,1.1167768,0.4121857
foolish,4.1498632,0.30929387
fools,2.422146,-0.4402966
foot,-1.0013684,1.2826325
footfalls,-1.3043274,1.4900376
footprints,-2.4639356,0.8246742
footsteps,-1.6032107,0.66422313
forbid,-0.6471914,-3.9026933
forbidden,-1.2129323,0.48667154
forbidding,2.8864775,3.3999305
force,0.2311073,0.1030205
forced,1.9236046,0.3752541
forcefully,-0.07440869,-0.21179013
forces,1.8889104,3.4466586
forcibly,2.4785209,1.0895411
forcing,0.21406592,0.5444655
ford,1.8442652,-1.9891566
forearm,1.089173,1.9680941
foreboding,0.42170691,0.09013175
forefinger,4.383538,-0.38989785
forehead,0.50607765,1.6944519
foreign,1.5124571,1.1022176
foreseen,1.7852677,-0.70131934
forest,-1.0818443,0.6096427
forever,2.9550872,-0.8640731
forged,-0.036905997,1.8529626
forget,0.6329201,-1.2193732
forgetful,0.041313298,-0.08983931
forgetting,0.1118692,-0.37601176
forgive,0.8873227,-1.0931727
forgiven,-2.1577644,4.2547607
forgot,-0.09013883,-0.07253063
forgotten,-0.3624545,-0.2863633
fork,-0.5266646,3.980911
forks,-2.0798326,1.4580795
form,1.1014489,0.41982895
formation,-3.6726804,1.3740027
formed,-0.6869867,-0.99699223
former,2.2071195,1.8212402
forming,1.5457958,3.5212173
forms,2.0538473,-2.7913942
fortescue,0.93953896,-1.212503
forth,0.33238885,-3.9642704
fortnight,-0.56016713,-2.5188947
fortress,1.4592981,3.3009856
fortunate,2.2534096,2.5170758
fortunately,0.8469789,1.7047565
fortune,3.214812,-0.7327844
fortunetelling,-0.7695613,-1.9614251
forty,-2.113387,-0.18702859
forward,-1.0909544,1.0612026
fought,0.9430011,-0.007105661
foul,3.0430431,0.45205572
found,-0.016752811,-0.07766063
founders,1.2934918,-2.1572902
fountain,-0.71033144,2.695751
four,-1.3799922,-0.43096265
fourlegged,-2.4357302,1.8020895
fourposter,-2.8664806,2.7204752
fours,-0.9372819,3.4241374
fourteen,-1.5149686,-2.1792364
fourteenth,-1.9582559,-2.8329527
fourth,-0.63426125,-0.777604
fourthyear,-2.0770051,-0.018868033
fox,-0.9884991,4.004025
fraction,0.49132022,1.7839487
fragile,-1.9365869,3.02565
fragment,1.8809718,1.4286636
fragments,-1.0745403,2.06509
frail,0.52131534,1.2215072
frame,0.48598993,4.5786214
framed,2.389233,3.7297552
frames,-2.4074073,0.5354146
france,0.35592157,-2.085196
frank,0.36930683,0.4779882
frankly,1.9759481,-1.6958829
frantic,-2.0167136,-1.3163457
frantically,-3.2530308,2.9848711
fraud,0.23991038,-0.46577874
frayed,-0.69609106,2.6138947
freak,0.81552464,-3.926809
freckled,-1.399764,1.6881834
freckles,-1.4862392,-2.2043352
fred,-0.54738027,-0.09805635
free,-0.30986387,0.020935372
freed,1.0287285,0.59013087
freedom,-4.0357056,-1.154292
freely,3.2376554,-2.490761
freeze,-2.5827305,2.2983065
freezing,0.50038505,2.741752
french,-1.3182485,-3.9801028
frequent,3.9871252,2.2894852
frequently,3.1360507,1.220604
fresh,-3.992192,-0.044896476
freshly,-3.4181323,1.584905
friar,2.6401877,3.7799358
friday,-0.59051555,-1.4747552
fridge,-3.4423,-0.034115758
fried,-1.240408,-2.7975261
friend,0.47021228,-0.94112164
friendly,0.5652515,-0.67475957
friends,0.17163123,-0.67504764
friendship,2.382095,0.5800686
fright,0.03455046,1.6826793
frighten,0.98563206,-0.9716059
frightened,0.5207775,0.24182875
frightening,0.59684634,0.6375935
frog,-2.1957598,-3.3584836
frogs,-3.6220434,0.060626224
front,-1.1986251,1.0729136
frost,-2.8633215,2.3504777
frown,3.393624,1.3577085
frowned,-0.23467484,-0.22126047
frowning,-0.7228499,-2.6559744
froze,-0.6186825,0.9020775
frozen,0.018771788,3.9526625
fruit,-0.9796921,2.1358442
fruitcake,-0.53869045,4.1438036
fruitless,-2.5962415,-3.2755976
frustrated,-2.279637,-3.2452908
frustration,0.8646936,-0.12543592
frying,-0.40499347,1.6786737
fudge,0.7851078,-0.08895539
fulfill,1.9526995,-0.12362101
full,-0.00024429837,1.1829157
fullest,0.84161115,1.8894937
fullgrown,-0.30243966,3.7529898
fully,-0.221753,0.8786656
fumbled,0.82573885,1.3054421
fumbling,1.8103026,2.7867055
fumes,3.0286353,2.446959
fuming,-4.0844545,1.8685646
fun,-0.27429757,-0.8518512
funeral,3.889739,-1.7180748
fungi,-1.2170166,-1.0650032
funny,0.4318543,-0.22737646
fur,-0.86930686,3.8993733
furious,-0.3904716,0.108087346
furiously,-0.25274125,0.031770855
furniture,3.3552818,-1.3122826
furrowed,-2.9261699,-3.7835927
furry,-2.852063,-1.62404
furs,-1.3180063,1.8708816
further,1.8295053,-1.830015
furtive,3.2284834,0.797994
fury,1.6444029,1.9208856
fuss,-0.2601377,-0.34132066
fussed,-0.4194027,-2.1280804
fussing,-1.8689493,-1.8592861
fussy,-0.9538984,-0.3879248
future,1.9967415,-0.2965263
gabrielle,-0.13936195,4.6594515
gagged,-0.09260256,0.013288682
gagging,-1.2381793,0.8796396
gaggle,-1.1476926,0.56703776
gain,1.2482842,-1.827426
gained,2.7815382,-0.67299956
gaining,-0.14580807,-2.5391743
galleon,-0.7239044,4.616662
galleons,-2.4785094,-2.1915276
galloped,-2.0483515,1.3259029
galloping,-2.2581794,3.1126752
game,-1.3931274,-1.4203227
gamekeeper,0.40184084,-2.0641165
games,-1.2391431,-2.3139596
gang,-1.3984476,0.041454475
gap,-1.285998,0.96551436
gaped,-0.113682084,0.6595198
gaping,0.5628484,0.50362086
gaps,3.8135371,-2.0028067
garage,-3.693812,-2.2736065
garden,-1.7622495,0.34529978
gardens,-3.4144003,1.7577181
gargoyle,-1.4972194,0.21769272
gargoyles,-1.2161324,-1.2352891
gas,0.28882712,-0.2940019
gash,-0.535065,2.7524593
gasp,1.107009,4.193454
gasped,-0.25761372,0.43332738
gasping,0.2573498,1.5102931
gasps,-3.1049826,2.6042821
gate,-1.9500289,0.17014845
gates,-1.3695595,0.70856124
gateway,-0.48477268,-3.1351924
gather,0.35926592,-2.4530969
gathered,2.921412,2.9014356
gathering,-2.7075436,3.3609977
gaunt,-1.2732387,2.035478
gaunts,2.4436717,-0.620871
gave,0.2554598,0.7541804
gawping,-1.4285053,-2.133461
gaze,1.1537123,2.6814723
gazed,1.7761183,0.7792746
gazing,-0.34388593,1.4324996
gellert,2.355876,0.43805906
general,-2.893749,-0.56931853
generally,1.645107,-3.631686
generations,3.12772,-1.055047
generous,2.5951586,-3.016244
genially,-2.935067,-1.3601764
genius,0.311913,-0.89871365
gentle,1.4957981,3.4300563
gentleman,2.1936903,2.6835277
gentlemen,-4.0614786,-1.2078654
gently,0.5667088,2.5581405
genuine,1.3346449,-2.480001
george,-0.6011648,-0.19167702
gerroff,1.0978574,1.7589352
gesture,-0.29923487,0.120397426
gestured,0.2071284,0.6996074
gesturing,-2.8979764,2.118453
gets,0.6257638,-1.113877
gettin,0.61038536,-2.44313
getting,-0.07687039,-0.7461612
ghost,2.9515522,2.543482
ghostly,-1.4575744,2.7944205
ghosts,-1.3886226,0.3363754
ghoul,-2.3447635,-0.16600539
ghouls,1.7566583,0.45721054
giant,-0.6282429,0.84557956
giantess,3.7585456,-0.39910084
giants,0.06147047,-0.9337095
gift,0.2752685,0.23659053
gifted,2.2591214,-1.7289152
gifts,0.11805658,-2.1818721
gigantic,-1.5949678,2.2744484
giggle,-1.4105481,-0.72077197
giggled,-0.34683868,-2.2324502
giggles,-2.8634272,-0.5116398
giggling,-0.8734939,0.21679144
gilded,-3.001589,2.3589733
gilderoy,3.0077143,0.04311024
gillyweed,3.2383857,0.72481287
gin,1.7040282,2.1876092
ginger,-0.82190794,0.10313142
gingerly,-0.6919348,1.9456728
ginny,-0.34638178,0.10416088
girl,-0.105090044,0.28224283
girlfriend,-1.8815265,-1.7773671
girlish,0.19908817,0.4269266
girls,-1.9821352,-0.45280722
git,-0.060215455,-3.7805505
give,0.33115146,-0.6109084
giveaway,-0.0056882044,-1.1567851
given,0.45682415,-0.48944646
gives,0.8627663,0.24678801
givin,-2.876998,-2.7667012
giving,0.9616186,-0.116366975
glad,0.3189934,-0.43850368
gladly,0.6464998,4.6477485
glance,0.76468813,1.9226738
glanced,-0.3113075,0.47965428
glances,-1.5108345,-0.9660661
glancing,-1.0436426,0.7962904
glare,1.15982,1.9079744
glared,-0.98889434,-0.54101676
glaring,-2.957329,-0.6177037
glass,-1.0394604,1.8118743
glasses,-0.20250596,2.4664197
glassy,-1.8776989,3.0868075
glazed,-1.4409139,-2.7365448
gleam,0.3733621,1.0553806
gleamed,0.36247537,4.169337
gleaming,-1.3964616,3.0812829
glee,-2.7108989,-2.1447577
gleeful,1.1328739,1.6420346
gleefully,3.6646004,1.780246
glide,-3.450314,2.8064427
glided,-0.6524401,1.1541637
gliding,-1.489578,1.4447652
glimmered,-1.457464,2.6934958
glimmering,-1.5873536,2.7846687
glimpse,0.02941259,-4.3150325
glimpsed,0.48659953,3.3866343
glimpses,1.9255205,-1.8873144
glint,-0.44930878,1.5555822
glinted,-1.5824673,3.335666
glinting,-1.3332492,2.8964787
glistened,-1.6324183,3.0571222
glistening,0.25617442,3.0338721
glittered,0.91061735,3.5000546
glittering,0.4582202,3.5553305
gloating,3.726923,-0.2740733
gloom,-1.0675205,0.73455715
gloomily,0.9636266,-2.050957
gloomy,-2.0777326,0.43494806
glorious,-2.3200767,3.3775082
glory,1.2129606,-1.0842716
glossy,-0.1011277,2.3176432
glove,-0.4943637,2.12068
gloves,-0.5169364,-0.32429346
glow,1.449957,1.2167915
glowed,-0.2731889,2.471801
glowered,-4.1580935,-0.3774033
glowering,-0.4302981,-0.64548564
glowing,-0.7450603,3.3331845
glued,2.7524872,1.0765113
glum,-0.9019528,-2.7038934
glumly,-0.7219353,-0.41153356
gnarled,0.27093574,2.4370143
gnome,-1.338204,0.03341342
gnomes,-3.4156291,-0.4232948
goal,-2.7334406,-0.89292157
goalposts,-2.2504158,-0.79477274
goals,-1.6189743,-1.2392477
goat,-2.008592,-3.1970828
goatee,0.15173323,-3.4042213
goblet,0.37407646,1.6296251
goblets,-2.5450287,0.7136046
goblin,0.21672465,0.20602158
goblinmade,0.33429942,-2.2654715
goblins,2.3620098,-3.7763207
gobstones,1.6121762,-2.0126383
god,-0.0048914324,-0.102561936
godfather,0.39435786,-0.26526445
godric,3.484966,-1.1236327
goes,-0.16004676,-2.284693
goggled,1.2748659,-2.766943
goggles,-2.304584,-2.1293063
goggling,-3.2454803,-1.6416193
